"","gene_id","gene_name"
"21356","ENSMUSG00000102120","Gm28630"
"21357","ENSMUSG00000099382","Gm28631"
"21358","ENSMUSG00000101491","Gm28632"
"21359","ENSMUSG00000101080","Gm28633"
"21360","ENSMUSG00000100185","Gm28634"
"21361","ENSMUSG00000101645","Gm28635"
"21362","ENSMUSG00000100659","Gm28636"
"21363","ENSMUSG00000100197","Gm28638"
"21364","ENSMUSG00000100496","Gm28639"
"21365","ENSMUSG00000099502","Gm28640"
"21366","ENSMUSG00000099424","Gm28641"
"21367","ENSMUSG00000100135","Gm28643"
"21368","ENSMUSG00000100237","Gm28644"
"21369","ENSMUSG00000100592","Gm28645"
"21370","ENSMUSG00000100569","Gm28646"
"21371","ENSMUSG00000101558","Gm28647"
"21372","ENSMUSG00000101712","Gm28648"
"21373","ENSMUSG00000100360","Gm28649"
"21374","ENSMUSG00000100230","Gm28650"
"21375","ENSMUSG00000101086","Gm28651"
"21376","ENSMUSG00000101608","Gm28652"
"21377","ENSMUSG00000099906","Gm28653"
"21378","ENSMUSG00000101123","Gm28654"
"21379","ENSMUSG00000100919","Gm28655"
"21380","ENSMUSG00000100368","Gm28656"
"21381","ENSMUSG00000101276","Gm28657"
"21382","ENSMUSG00000101884","Gm28658"
"21383","ENSMUSG00000100648","Gm28659"
"21384","ENSMUSG00000093891","Gm2866"
"21385","ENSMUSG00000099947","Gm28660"
"21386","ENSMUSG00000102070","Gm28661"
"21387","ENSMUSG00000101467","Gm28662"
"21388","ENSMUSG00000100849","Gm28663"
"21389","ENSMUSG00000101115","Gm28664"
"21390","ENSMUSG00000101352","Gm28665"
"21391","ENSMUSG00000102003","Gm28666"
"21392","ENSMUSG00000099657","Gm28667"
"21393","ENSMUSG00000101713","Gm28668"
"21394","ENSMUSG00000100814","Gm28669"
"21395","ENSMUSG00000099982","Gm28670"
"21396","ENSMUSG00000100036","Gm28671"
"21397","ENSMUSG00000100492","Gm28672"
"21398","ENSMUSG00000101402","Gm28673"
"21399","ENSMUSG00000100574","Gm28674"
"21400","ENSMUSG00000102082","Gm28675"
"21401","ENSMUSG00000100847","Gm28676"
"21402","ENSMUSG00000100379","Gm28677"
"21403","ENSMUSG00000099547","Gm28678"
"21404","ENSMUSG00000100914","Gm28679"
"21405","ENSMUSG00000101868","Gm28680"
"21406","ENSMUSG00000100206","Gm28681"
"21407","ENSMUSG00000100564","Gm28682"
"21408","ENSMUSG00000099831","Gm28683"
"21409","ENSMUSG00000100765","Gm28684"
"21410","ENSMUSG00000100895","Gm28685"
"21411","ENSMUSG00000101827","Gm28686"
"21412","ENSMUSG00000100609","Gm28687"
"21413","ENSMUSG00000100383","Gm28688"
"21414","ENSMUSG00000101592","Gm28689"
"21415","ENSMUSG00000085173","Gm2869"
"21416","ENSMUSG00000100057","Gm28690"
"21417","ENSMUSG00000101910","Gm28691"
"21418","ENSMUSG00000100579","Gm28692"
"21419","ENSMUSG00000101964","Gm28693"
"21420","ENSMUSG00000101768","Gm28694"
"21421","ENSMUSG00000101070","Gm28695"
"21422","ENSMUSG00000100286","Gm28696"
"21423","ENSMUSG00000101109","Gm28697"
"21424","ENSMUSG00000101783","Gm28698"
"21425","ENSMUSG00000099953","Gm28699"
"21426","ENSMUSG00000101602","Gm28700"
"21427","ENSMUSG00000100149","Gm28701"
"21428","ENSMUSG00000101785","Gm28702"
"21429","ENSMUSG00000099512","Gm28703"
"21430","ENSMUSG00000100823","Gm28704"
"21431","ENSMUSG00000102032","Gm28705"
"21432","ENSMUSG00000102063","Gm28706"
"21433","ENSMUSG00000100071","Gm28707"
"21434","ENSMUSG00000099710","Gm28708"
"21435","ENSMUSG00000100578","Gm28709"
"21436","ENSMUSG00000096614","Gm2871"
"21437","ENSMUSG00000099854","Gm28710"
"21438","ENSMUSG00000101697","Gm28711"
"21439","ENSMUSG00000101572","Gm28712"
"21440","ENSMUSG00000101430","Gm28713"
"21441","ENSMUSG00000100735","Gm28714"
"21442","ENSMUSG00000101663","Gm28715"
"21443","ENSMUSG00000100746","Gm28716"
"21444","ENSMUSG00000099675","Gm28717"
"21445","ENSMUSG00000101770","Gm28718"
"21446","ENSMUSG00000100174","Gm28719"
"21447","ENSMUSG00000101210","Gm28720"
"21448","ENSMUSG00000101951","Gm28721"
"21449","ENSMUSG00000101997","Gm28722"
"21450","ENSMUSG00000101028","Gm28723"
"21451","ENSMUSG00000103890","Gm28724"
"21452","ENSMUSG00000100859","Gm28725"
"21453","ENSMUSG00000100938","Gm28726"
"21454","ENSMUSG00000099819","Gm28728"
"21455","ENSMUSG00000099564","Gm28729"
"21456","ENSMUSG00000101603","Gm28730"
"21457","ENSMUSG00000101555","Gm28731"
"21458","ENSMUSG00000099506","Gm28732"
"21459","ENSMUSG00000100584","Gm28733"
"21460","ENSMUSG00000099725","Gm28734"
"21461","ENSMUSG00000102022","Gm28735"
"21462","ENSMUSG00000099745","Gm28736"
"21463","ENSMUSG00000099637","Gm28737"
"21464","ENSMUSG00000099565","Gm28738"
"21465","ENSMUSG00000100125","Gm28739"
"21466","ENSMUSG00000099698","Gm28740"
"21467","ENSMUSG00000101962","Gm28741"
"21468","ENSMUSG00000100598","Gm28742"
"21469","ENSMUSG00000100879","Gm28743"
"21470","ENSMUSG00000100670","Gm28744"
"21471","ENSMUSG00000100138","Gm28745"
"21472","ENSMUSG00000101843","Gm28746"
"21473","ENSMUSG00000101546","Gm28747"
"21474","ENSMUSG00000101924","Gm28748"
"21475","ENSMUSG00000101202","Gm28749"
"21476","ENSMUSG00000101463","Gm28750"
"21477","ENSMUSG00000099409","Gm28751"
"21478","ENSMUSG00000099522","Gm28752"
"21479","ENSMUSG00000100023","Gm28753"
"21480","ENSMUSG00000100423","Gm28754"
"21481","ENSMUSG00000102001","Gm28755"
"21482","ENSMUSG00000101717","Gm28756"
"21483","ENSMUSG00000100449","Gm28757"
"21484","ENSMUSG00000101405","Gm28758"
"21485","ENSMUSG00000101068","Gm28759"
"21486","ENSMUSG00000100096","Gm28760"
"21487","ENSMUSG00000099426","Gm28761"
"21488","ENSMUSG00000100957","Gm28762"
"21489","ENSMUSG00000099756","Gm28763"
"21490","ENSMUSG00000101745","Gm28764"
"21491","ENSMUSG00000101728","Gm28765"
"21492","ENSMUSG00000102115","Gm28766"
"21493","ENSMUSG00000099766","Gm28767"
"21494","ENSMUSG00000101805","Gm28768"
"21495","ENSMUSG00000101380","Gm28769"
"21496","ENSMUSG00000096450","Gm2877"
"21497","ENSMUSG00000100845","Gm28770"
"21498","ENSMUSG00000099807","Gm28771"
"21499","ENSMUSG00000101435","Gm28772"
"21500","ENSMUSG00000100883","Gm28773"
"21501","ENSMUSG00000101050","Gm28774"
"21502","ENSMUSG00000099793","Gm28775"
"21503","ENSMUSG00000099351","Gm28776"
"21504","ENSMUSG00000100763","Gm28777"
"21505","ENSMUSG00000100679","Gm28778"
"21506","ENSMUSG00000100267","Gm28779"
"21507","ENSMUSG00000091016","Gm2878"
"21508","ENSMUSG00000101260","Gm28780"
"21509","ENSMUSG00000099661","Gm28781"
"21510","ENSMUSG00000100269","Gm28782"
"21511","ENSMUSG00000100110","Gm28783"
"21512","ENSMUSG00000099899","Gm28784"
"21513","ENSMUSG00000100272","Gm28785"
"21514","ENSMUSG00000100719","Gm28786"
"21515","ENSMUSG00000099499","Gm28787"
"21516","ENSMUSG00000101213","Gm28788"
"21517","ENSMUSG00000100140","Gm28789"
"21518","ENSMUSG00000102087","Gm28790"
"21519","ENSMUSG00000100394","Gm28791"
"21520","ENSMUSG00000099868","Gm28792"
"21521","ENSMUSG00000100209","Gm28793"
"21522","ENSMUSG00000101027","Gm28794"
"21523","ENSMUSG00000101442","Gm28795"
"21524","ENSMUSG00000099828","Gm28796"
"21525","ENSMUSG00000100587","Gm28797"
"21526","ENSMUSG00000101484","Gm28798"
"21527","ENSMUSG00000101753","Gm28799"
"21528","ENSMUSG00000099760","Gm28800"
"21529","ENSMUSG00000100088","Gm28801"
"21530","ENSMUSG00000099719","Gm28802"
"21531","ENSMUSG00000101046","Gm28803"
"21532","ENSMUSG00000100674","Gm28806"
"21533","ENSMUSG00000100650","Gm28807"
"21534","ENSMUSG00000100159","Gm28808"
"21535","ENSMUSG00000101191","Gm28809"
"21536","ENSMUSG00000100651","Gm28810"
"21537","ENSMUSG00000101284","Gm28811"
"21538","ENSMUSG00000100316","Gm28812"
"21539","ENSMUSG00000101804","Gm28813"
"21540","ENSMUSG00000100741","Gm28814"
"21541","ENSMUSG00000102071","Gm28815"
"21542","ENSMUSG00000100328","Gm28816"
"21543","ENSMUSG00000101321","Gm28817"
"21544","ENSMUSG00000101211","Gm28818"
"21545","ENSMUSG00000101106","Gm28819"
"21546","ENSMUSG00000101879","Gm28820"
"21547","ENSMUSG00000101062","Gm28821"
"21548","ENSMUSG00000099503","Gm28822"
"21549","ENSMUSG00000102061","Gm28823"
"21550","ENSMUSG00000100971","Gm28824"
"21551","ENSMUSG00000101921","Gm28825"
"21552","ENSMUSG00000101447","Gm28826"
"21553","ENSMUSG00000099925","Gm28827"
"21554","ENSMUSG00000101582","Gm28828"
"21555","ENSMUSG00000101772","Gm28829"
"21556","ENSMUSG00000100866","Gm28830"
"21557","ENSMUSG00000101273","Gm28831"
"21558","ENSMUSG00000101508","Gm28832"
"21559","ENSMUSG00000099652","Gm28833"
"21560","ENSMUSG00000101536","Gm28834"
"21561","ENSMUSG00000101326","Gm28835"
"21562","ENSMUSG00000099343","Gm28836"
"21563","ENSMUSG00000099914","Gm28837"
"21564","ENSMUSG00000099369","Gm28838"
"21565","ENSMUSG00000101893","Gm28839"
"21566","ENSMUSG00000101786","Gm28840"
"21567","ENSMUSG00000099806","Gm28841"
"21568","ENSMUSG00000099704","Gm28842"
"21569","ENSMUSG00000101383","Gm28843"
"21570","ENSMUSG00000101374","Gm28844"
"21571","ENSMUSG00000100846","Gm28845"
"21572","ENSMUSG00000101977","Gm28846"
"21573","ENSMUSG00000100752","Gm28847"
"21574","ENSMUSG00000100463","Gm28848"
"21575","ENSMUSG00000101737","Gm28849"
"21576","ENSMUSG00000097103","Gm2885"
"21577","ENSMUSG00000100900","Gm28850"
"21578","ENSMUSG00000099885","Gm28851"
"21579","ENSMUSG00000101809","Gm28852"
"21580","ENSMUSG00000101513","Gm28853"
"21581","ENSMUSG00000099573","Gm28854"
"21582","ENSMUSG00000099841","Gm28855"
"21583","ENSMUSG00000100106","Gm28856"
"21584","ENSMUSG00000099556","Gm28857"
"21585","ENSMUSG00000102104","Gm28858"
"21586","ENSMUSG00000100353","Gm28859"
"21587","ENSMUSG00000100676","Gm28860"
"21588","ENSMUSG00000101184","Gm28861"
"21589","ENSMUSG00000100657","Gm28862"
"21590","ENSMUSG00000099803","Gm28863"
"21591","ENSMUSG00000100998","Gm28864"
"21592","ENSMUSG00000100936","Gm28865"
"21593","ENSMUSG00000100930","Gm28866"
"21594","ENSMUSG00000099936","Gm28867"
"21595","ENSMUSG00000099680","Gm28868"
"21596","ENSMUSG00000101556","Gm28869"
"21597","ENSMUSG00000100541","Gm28871"
"21598","ENSMUSG00000100536","Gm28873"
"21599","ENSMUSG00000100813","Gm28874"
"21600","ENSMUSG00000100975","Gm28875"
"21601","ENSMUSG00000101356","Gm28876"
"21602","ENSMUSG00000099584","Gm28877"
"21603","ENSMUSG00000099430","Gm28878"
"21604","ENSMUSG00000100099","Gm28879"
"21605","ENSMUSG00000090487","Gm2888"
"21606","ENSMUSG00000099955","Gm28880"
"21607","ENSMUSG00000100528","Gm28881"
"21608","ENSMUSG00000101624","Gm28882"
"21609","ENSMUSG00000101482","Gm28883"
"21610","ENSMUSG00000099767","Gm28884"
"21611","ENSMUSG00000100408","Gm28885"
"21612","ENSMUSG00000102081","Gm28886"
"21613","ENSMUSG00000102116","Gm28887"
"21614","ENSMUSG00000100908","Gm28888"
"21615","ENSMUSG00000099866","Gm28889"
"21616","ENSMUSG00000101110","Gm28890"
"21617","ENSMUSG00000095141","Gm28891"
"21618","ENSMUSG00000101168","Gm28892"
"21619","ENSMUSG00000100769","Gm28893"
"21620","ENSMUSG00000100821","Gm28894"
"21621","ENSMUSG00000100469","Gm28895"
"21622","ENSMUSG00000101637","Gm28896"
"21623","ENSMUSG00000099740","Gm28897"
"21624","ENSMUSG00000100925","Gm28898"
"21625","ENSMUSG00000099679","Gm28899"
"21626","ENSMUSG00000100944","Gm28900"
"21627","ENSMUSG00000100454","Gm28901"
"21628","ENSMUSG00000100556","Gm28902"
"21629","ENSMUSG00000100482","Gm28903"
"21630","ENSMUSG00000101926","Gm28904"
"21631","ENSMUSG00000101621","Gm28905"
"21632","ENSMUSG00000099850","Gm28906"
"21633","ENSMUSG00000100835","Gm28907"
"21634","ENSMUSG00000100778","Gm28908"
"21635","ENSMUSG00000101178","Gm28909"
"21636","ENSMUSG00000101018","Gm28910"
"21637","ENSMUSG00000100405","Gm28911"
"21638","ENSMUSG00000101495","Gm28912"
"21639","ENSMUSG00000102055","Gm28913"
"21640","ENSMUSG00000102027","Gm28914"
"21641","ENSMUSG00000100275","Gm28915"
"21642","ENSMUSG00000101707","Gm28916"
"21643","ENSMUSG00000100289","Gm28917"
"21644","ENSMUSG00000100472","Gm28918"
"21645","ENSMUSG00000101243","Gm28919"
"21646","ENSMUSG00000079649","Gm2892"
"21647","ENSMUSG00000099352","Gm28920"
"21648","ENSMUSG00000100479","Gm28921"
"21649","ENSMUSG00000100439","Gm28922"
"21650","ENSMUSG00000100340","Gm28923"
"21651","ENSMUSG00000100382","Gm28924"
"21652","ENSMUSG00000099383","Gm28925"
"21653","ENSMUSG00000100504","Gm28926"
"21654","ENSMUSG00000100503","Gm28927"
"21655","ENSMUSG00000100851","Gm28928"
"21656","ENSMUSG00000101985","Gm28929"
"21657","ENSMUSG00000102011","Gm28930"
"21658","ENSMUSG00000101445","Gm28932"
"21659","ENSMUSG00000099597","Gm28933"
"21660","ENSMUSG00000099359","Gm28934"
"21661","ENSMUSG00000100392","Gm28935"
"21662","ENSMUSG00000099862","Gm28936"
"21663","ENSMUSG00000101669","Gm28937"
"21664","ENSMUSG00000099537","Gm28938"
"21665","ENSMUSG00000101607","Gm28939"
"21666","ENSMUSG00000100786","Gm28940"
"21667","ENSMUSG00000101450","Gm28941"
"21668","ENSMUSG00000100170","Gm28942"
"21669","ENSMUSG00000101019","Gm28943"
"21670","ENSMUSG00000101002","Gm28944"
"21671","ENSMUSG00000100820","Gm28945"
"21672","ENSMUSG00000101684","Gm28946"
"21673","ENSMUSG00000100232","Gm28947"
"21674","ENSMUSG00000100461","Gm28948"
"21675","ENSMUSG00000100947","Gm28949"
"21676","ENSMUSG00000091412","Gm2895"
"21677","ENSMUSG00000100248","Gm28950"
"21678","ENSMUSG00000099572","Gm28951"
"21679","ENSMUSG00000100015","Gm28952"
"21680","ENSMUSG00000100742","Gm28953"
"21681","ENSMUSG00000099776","Gm28954"
"21682","ENSMUSG00000099482","Gm28955"
"21683","ENSMUSG00000101789","Gm28956"
"21684","ENSMUSG00000101319","Gm28957"
"21685","ENSMUSG00000100567","Gm28958"
"21686","ENSMUSG00000100039","Gm28959"
"21687","ENSMUSG00000099969","Gm28960"
"21688","ENSMUSG00000101399","Gm28961"
"21689","ENSMUSG00000101350","Gm28962"
"21690","ENSMUSG00000100614","Gm28963"
"21691","ENSMUSG00000101782","Gm28964"
"21692","ENSMUSG00000101245","Gm28965"
"21693","ENSMUSG00000099388","Gm28966"
"21694","ENSMUSG00000099587","Gm28967"
"21695","ENSMUSG00000101836","Gm28968"
"21696","ENSMUSG00000102129","Gm28969"
"21697","ENSMUSG00000079410","Gm2897"
"21698","ENSMUSG00000099362","Gm28970"
"21699","ENSMUSG00000099921","Gm28971"
"21700","ENSMUSG00000102127","Gm28972"
"21701","ENSMUSG00000101354","Gm28973"
"21702","ENSMUSG00000100326","Gm28974"
"21703","ENSMUSG00000100576","Gm28975"
"21704","ENSMUSG00000101983","Gm28976"
"21705","ENSMUSG00000099436","Gm28977"
"21706","ENSMUSG00000100391","Gm28978"
"21707","ENSMUSG00000101941","Gm28979"
"21708","ENSMUSG00000099658","Gm28980"
"21709","ENSMUSG00000101895","Gm28981"
"21710","ENSMUSG00000101832","Gm28982"
"21711","ENSMUSG00000101418","Gm28983"
"21712","ENSMUSG00000099653","Gm28984"
"21713","ENSMUSG00000099431","Gm28985"
"21714","ENSMUSG00000100117","Gm28986"
"21715","ENSMUSG00000100875","Gm28987"
"21716","ENSMUSG00000100833","Gm28988"
"21717","ENSMUSG00000101308","Gm28989"
"21718","ENSMUSG00000101982","Gm28990"
"21719","ENSMUSG00000101079","Gm28991"
"21720","ENSMUSG00000101927","Gm28992"
"21721","ENSMUSG00000099379","Gm28993"
"21722","ENSMUSG00000100070","Gm28994"
"21723","ENSMUSG00000101798","Gm28995"
"21724","ENSMUSG00000100346","Gm28996"
"21725","ENSMUSG00000101479","Gm28997"
"21726","ENSMUSG00000100939","Gm28998"
"21727","ENSMUSG00000101913","Gm28999"
"21728","ENSMUSG00000099570","Gm29000"
"21729","ENSMUSG00000102077","Gm29001"
"21730","ENSMUSG00000099852","Gm29002"
"21731","ENSMUSG00000100373","Gm29003"
"21732","ENSMUSG00000099538","Gm29004"
"21733","ENSMUSG00000101720","Gm29005"
"21734","ENSMUSG00000101738","Gm29006"
"21735","ENSMUSG00000101067","Gm29007"
"21736","ENSMUSG00000099609","Gm29008"
"21737","ENSMUSG00000101659","Gm29009"
"21738","ENSMUSG00000100729","Gm29010"
"21739","ENSMUSG00000099801","Gm29011"
"21740","ENSMUSG00000099669","Gm29012"
"21741","ENSMUSG00000099702","Gm29013"
"21742","ENSMUSG00000099582","Gm29014"
"21743","ENSMUSG00000101680","Gm29015"
"21744","ENSMUSG00000099922","Gm29016"
"21745","ENSMUSG00000101586","Gm29017"
"21746","ENSMUSG00000099752","Gm29018"
"21747","ENSMUSG00000100552","Gm29019"
"21748","ENSMUSG00000102074","Gm29020"
"21749","ENSMUSG00000101198","Gm29021"
"21750","ENSMUSG00000101074","Gm29022"
"21751","ENSMUSG00000101820","Gm29023"
"21752","ENSMUSG00000100283","Gm29024"
"21753","ENSMUSG00000099832","Gm29025"
"21754","ENSMUSG00000101246","Gm29026"
"21755","ENSMUSG00000100647","Gm29027"
"21756","ENSMUSG00000101815","Gm29028"
"21757","ENSMUSG00000101538","Gm29029"
"21758","ENSMUSG00000100983","Gm29030"
"21759","ENSMUSG00000100610","Gm29031"
"21760","ENSMUSG00000101197","Gm29032"
"21761","ENSMUSG00000100494","Gm29033"
"21762","ENSMUSG00000101118","Gm29034"
"21763","ENSMUSG00000101587","Gm29036"
"21764","ENSMUSG00000102108","Gm29037"
"21765","ENSMUSG00000101108","Gm29038"
"21766","ENSMUSG00000079101","Gm2904"
"21767","ENSMUSG00000099576","Gm29040"
"21768","ENSMUSG00000101923","Gm29041"
"21769","ENSMUSG00000101247","Gm29042"
"21770","ENSMUSG00000101456","Gm29043"
"21771","ENSMUSG00000100421","Gm29044"
"21772","ENSMUSG00000100258","Gm29045"
"21773","ENSMUSG00000101229","Gm29046"
"21774","ENSMUSG00000101616","Gm29047"
"21775","ENSMUSG00000100312","Gm29048"
"21776","ENSMUSG00000099861","Gm29049"
"21777","ENSMUSG00000101133","Gm29050"
"21778","ENSMUSG00000101606","Gm29051"
"21779","ENSMUSG00000100154","Gm29052"
"21780","ENSMUSG00000100156","Gm29053"
"21781","ENSMUSG00000101144","Gm29054"
"21782","ENSMUSG00000100768","Gm29055"
"21783","ENSMUSG00000100852","Gm29056"
"21784","ENSMUSG00000101057","Gm29057"
"21785","ENSMUSG00000100521","Gm29058"
"21786","ENSMUSG00000101790","Gm29059"
"21787","ENSMUSG00000101119","Gm29060"
"21788","ENSMUSG00000099520","Gm29061"
"21789","ENSMUSG00000102107","Gm29062"
"21790","ENSMUSG00000099559","Gm29063"
"21791","ENSMUSG00000100129","Gm29064"
"21792","ENSMUSG00000099996","Gm29065"
"21793","ENSMUSG00000099516","Gm29066"
"21794","ENSMUSG00000099421","Gm29067"
"21795","ENSMUSG00000101763","Gm29068"
"21796","ENSMUSG00000100827","Gm29069"
"21797","ENSMUSG00000097594","Gm2907"
"21798","ENSMUSG00000099903","Gm29070"
"21799","ENSMUSG00000099633","Gm29071"
"21800","ENSMUSG00000100981","Gm29072"
"21801","ENSMUSG00000104359","Gm29073"
"21802","ENSMUSG00000101516","Gm29074"
"21803","ENSMUSG00000101043","Gm29075"
"21804","ENSMUSG00000101341","Gm29076"
"21805","ENSMUSG00000100745","Gm29077"
"21806","ENSMUSG00000099651","Gm29078"
"21807","ENSMUSG00000100193","Gm29079"
"21808","ENSMUSG00000100500","Gm29080"
"21809","ENSMUSG00000099463","Gm29081"
"21810","ENSMUSG00000099716","Gm29082"
"21811","ENSMUSG00000100811","Gm29083"
"21812","ENSMUSG00000100750","Gm29084"
"21813","ENSMUSG00000099772","Gm29085"
"21814","ENSMUSG00000100810","Gm29086"
"21815","ENSMUSG00000100169","Gm29087"
"21816","ENSMUSG00000101253","Gm29088"
"21817","ENSMUSG00000101492","Gm29089"
"21818","ENSMUSG00000099341","Gm29090"
"21819","ENSMUSG00000100350","Gm29091"
"21820","ENSMUSG00000100028","Gm29092"
"21821","ENSMUSG00000100201","Gm29093"
"21822","ENSMUSG00000100838","Gm29094"
"21823","ENSMUSG00000101176","Gm29095"
"21824","ENSMUSG00000100181","Gm29096"
"21825","ENSMUSG00000100225","Gm29097"
"21826","ENSMUSG00000099532","Gm29098"
"21827","ENSMUSG00000101265","Gm29099"
"21828","ENSMUSG00000100980","Gm29100"
"21829","ENSMUSG00000101414","Gm29101"
"21830","ENSMUSG00000101187","Gm29102"
"21831","ENSMUSG00000100037","Gm29103"
"21832","ENSMUSG00000101590","Gm29104"
"21833","ENSMUSG00000100026","Gm29105"
"21834","ENSMUSG00000102030","Gm29106"
"21835","ENSMUSG00000100775","Gm29107"
"21836","ENSMUSG00000100805","Gm29108"
"21837","ENSMUSG00000101318","Gm29109"
"21838","ENSMUSG00000101528","Gm29110"
"21839","ENSMUSG00000101241","Gm29111"
"21840","ENSMUSG00000100815","Gm29112"
"21841","ENSMUSG00000100354","Gm29113"
"21842","ENSMUSG00000101156","Gm29114"
"21843","ENSMUSG00000101902","Gm29115"
"21844","ENSMUSG00000100388","Gm29116"
"21845","ENSMUSG00000100118","Gm29117"
"21846","ENSMUSG00000101552","Gm29118"
"21847","ENSMUSG00000099513","Gm29119"
"21848","ENSMUSG00000099986","Gm29120"
"21849","ENSMUSG00000101263","Gm29121"
"21850","ENSMUSG00000101192","Gm29122"
"21851","ENSMUSG00000099879","Gm29123"
"21852","ENSMUSG00000099949","Gm29124"
"21853","ENSMUSG00000101722","Gm29125"
"21854","ENSMUSG00000099600","Gm29126"
"21855","ENSMUSG00000100543","Gm29127"
"21856","ENSMUSG00000100910","Gm29128"
"21857","ENSMUSG00000101965","Gm29129"
"21858","ENSMUSG00000101294","Gm2913"
"21859","ENSMUSG00000101300","Gm29130"
"21860","ENSMUSG00000100425","Gm29131"
"21861","ENSMUSG00000101891","Gm29132"
"21862","ENSMUSG00000100962","Gm29133"
"21863","ENSMUSG00000100976","Gm29134"
"21864","ENSMUSG00000099437","Gm29135"
"21865","ENSMUSG00000101897","Gm29137"
"21866","ENSMUSG00000101945","Gm29138"
"21867","ENSMUSG00000101370","Gm29139"
"21868","ENSMUSG00000101180","Gm2914"
"21869","ENSMUSG00000100059","Gm29140"
"21870","ENSMUSG00000099469","Gm29141"
"21871","ENSMUSG00000099439","Gm29142"
"21872","ENSMUSG00000102126","Gm29143"
"21873","ENSMUSG00000101562","Gm29144"
"21874","ENSMUSG00000100999","Gm29145"
"21875","ENSMUSG00000099479","Gm29146"
"21876","ENSMUSG00000099497","Gm29147"
"21877","ENSMUSG00000099742","Gm29148"
"21878","ENSMUSG00000101194","Gm29149"
"21879","ENSMUSG00000100638","Gm29150"
"21880","ENSMUSG00000101175","Gm29151"
"21881","ENSMUSG00000100437","Gm29152"
"21882","ENSMUSG00000099722","Gm29154"
"21883","ENSMUSG00000100764","Gm29155"
"21884","ENSMUSG00000100480","Gm29156"
"21885","ENSMUSG00000100635","Gm29157"
"21886","ENSMUSG00000099761","Gm29158"
"21887","ENSMUSG00000102102","Gm29159"
"21888","ENSMUSG00000096218","Gm2916"
"21889","ENSMUSG00000099726","Gm29160"
"21890","ENSMUSG00000100792","Gm29161"
"21891","ENSMUSG00000099643","Gm29162"
"21892","ENSMUSG00000101392","Gm29163"
"21893","ENSMUSG00000101077","Gm29164"
"21894","ENSMUSG00000099833","Gm29165"
"21895","ENSMUSG00000099674","Gm29166"
"21896","ENSMUSG00000101947","Gm29167"
"21897","ENSMUSG00000099798","Gm29168"
"21898","ENSMUSG00000100996","Gm29169"
"21899","ENSMUSG00000100455","Gm29170"
"21900","ENSMUSG00000101305","Gm29171"
"21901","ENSMUSG00000100409","Gm29172"
"21902","ENSMUSG00000101485","Gm29173"
